ensembl,logFC,t,p.value,FDR,Result
ENSDARG00000098822,-0.057787332278181225,-0.9986163422567882,0.3268269094490508,0.6026604379263514,-0
ENSDARG00000037556,-0.06349613615355576,-0.9985381264936923,0.3268641254513024,0.602671303954415,-0
ENSDARG00000039392,0.05067876813221872,0.9985274262846882,0.3268692169656887,0.6026754412960085,0
ENSDARG00000033978,-0.07245208079880605,-0.9985022463472326,0.32688119862984166,0.6026870319959422,-0
ENSDARG00000101649,0.10542577596169123,0.9982927319019175,0.32698090602184293,0.6027815975862703,0
ENSDARG00000041252,-0.10856387358372022,-0.9982693751938745,0.3269920227121398,0.6027936021393415,-0
ENSDARG00000060236,0.19080213551073488,0.9982347215411234,0.3270085166923927,0.6028114946028235,0
ENSDARG00000075269,0.08934667802356033,0.9981336992070132,0.3270566032028803,0.6028291190967602,0
ENSDARG00000054874,-0.069402312484309725,-0.9980304565053686,0.3271057516163557,0.6028857163578824,-0
ENSDARG00000003865,0.1921493757548962,0.9980040205343278,0.3271183372045816,0.6028931619496531,0
ENSDARG00000057854,0.06881872782378728,0.9978812607167491,0.3271767848233401,0.6029385653933876,0
ENSDARG00000040332,-0.1598530156218243,-0.9978340188454028,0.32719927922903846,0.6029507987469565,-0
ENSDARG00000000666,-0.09560707677228653,-0.9976169850166323,0.3273026343815405,0.6030332783537047,-0
ENSDARG00000033965,-0.0637827278033436,-0.9975573192720557,0.3273310521334436,0.603075136216468,-0
ENSDARG00000007198,-0.05980295387382384,-0.9974232658796695,0.32739490559297957,0.6031192761586986,-0
ENSDARG00000057477,-0.08126951362747725,-0.9972707955658258,0.3274675419385402,0.603187423646265,-0
ENSDARG00000003326,0.1590929029959045,0.9972439154714542,0.3274803486707588,0.603187423646265,0
ENSDARG00000104269,-0.07750555636208567,-0.9970422206850377,0.327576454939706,0.6032961871008817,-0
ENSDARG00000029219,0.14040353166819175,0.9968519882034961,0.32766711721007946,0.6033951158328005,0
ENSDARG00000102265,0.17334472857720717,0.9965479422704666,0.32781205716783013,0.6035067890088684,0
ENSDARG00000039422,-0.32801285280988746,-0.9962157997991716,0.32797044107307927,0.603669835460893,-0
ENSDARG00000053459,0.05478145785251698,0.9961762881738104,0.3279892858914055,0.6036786138027705,0
ENSDARG00000006242,0.06476655174875123,0.9960323698825787,0.32805793307790987,0.6037206162142945,0
ENSDARG00000102505,0.052603944095256594,0.995979044618826,0.3280833710469607,0.6037243716305719,0
ENSDARG00000042823,0.08207236004675611,0.9959682948579343,0.32808849921312133,0.6037243716305719,0
ENSDARG00000031715,0.20188788375781863,0.9958558196980708,0.32814215870557106,0.6037783508340022,0
ENSDARG00000036232,-0.06045430006021402,-0.995752630832599,0.32819139319397783,0.6038399518903053,-0
ENSDARG00000096421,0.20734709525716088,0.9956765589724672,0.32822769259012574,0.6038483563867704,0
ENSDARG00000060771,0.06746748111419176,0.9956604781036629,0.32823536628990135,0.6038483563867704,0
ENSDARG00000056407,0.3470268499168232,0.9954893915616807,0.3283170154311089,0.60394291183529,0
ENSDARG00000101812,-0.17137280947271494,-0.9954731977158835,0.32832474448384674,0.60394291183529,-0
ENSDARG00000086950,0.17378212666507364,0.9954466876388685,0.3283373975708589,0.6039505700098335,0
ENSDARG00000078118,-0.1833060085660405,-0.9953237605044328,0.3283960742565305,0.604001518540285,-0
ENSDARG00000053480,1.4506032161198434,0.9951931751795459,0.3284584142857031,0.6040794298917547,0
ENSDARG00000075639,-0.08450433016043135,-0.9950218942371706,0.3285401942519698,0.6041540714189859,-0
ENSDARG00000052374,0.06825166501171243,0.9950081361677798,0.32854676379823056,0.6041579168098485,0
ENSDARG00000042835,-0.11495396658180423,-0.9948784972947246,0.3286086714198728,0.6042035119843934,-0
ENSDARG00000102571,0.038907561877940644,0.9948030247200997,0.3286447161987872,0.6042330412910343,0
ENSDARG00000052894,0.05956651056696671,0.9947844993476701,0.3286535641039987,0.6042439594618749,0
ENSDARG00000041623,-0.2613802813248638,-0.9947714206750349,0.3286598107085381,0.6042450461495508,-0
ENSDARG00000052703,-0.13377330268464238,-0.9946474922346131,0.32871900515079466,0.604326193778958,-0
ENSDARG00000078576,-0.04236371319560206,-0.9946305281473043,0.32872710861821697,0.604326193778958,-0
ENSDARG00000035909,-0.20022571471709405,-0.9944823731678875,0.3287978856457259,0.6043728967926629,-0
ENSDARG00000058734,0.0902633606443306,0.9944272542980481,0.32882421985520305,0.6044003055889061,0
ENSDARG00000090834,0.24966855418747946,0.9943239261445272,0.32887359096367574,0.6044490572187975,0
ENSDARG00000024109,0.05788795185727835,0.9942547451421371,0.3289066490966621,0.6044838855450604,0
ENSDARG00000086977,0.12576184120903156,0.9942459702491487,0.3289108423407049,0.6044838855450604,0
ENSDARG00000034605,-0.17227009714909802,-0.9942446170411288,0.3289114889993089,0.6044838855450604,-0
ENSDARG00000074468,0.058265017102159256,0.9939969368274677,0.32902986280099966,0.6046024788050586,0
ENSDARG00000014995,0.16379083015547513,0.9938722027846626,0.329089487980637,0.6046620793326903,0
ENSDARG00000011373,-0.20455537835650706,-0.9935638462282025,0.32923691985734016,0.6048278406314084,-0
ENSDARG00000045959,0.1911797801944486,0.9934811579690982,0.32927646257064325,0.6048684315259207,0
ENSDARG00000035608,-0.04859236267432898,-0.9934021795066423,0.3293142342404922,0.6048986656187667,-0
ENSDARG00000007443,0.11971587243914827,0.9933355733374215,0.32934609113125,0.6049234917848291,0
ENSDARG00000077078,0.28046852987280524,0.993270075546539,0.32937741995507297,0.6049455429976133,0
ENSDARG00000099339,0.10706765330071999,0.9931548913629418,0.32943251966028986,0.6050087311135036,0
ENSDARG00000005883,-0.062258457226366026,-0.9927982532894466,0.32960316165908154,0.6052004074998788,-0
ENSDARG00000082321,0.5131677323809017,0.9926874077959404,0.32965621064722894,0.6052332800382338,0
ENSDARG00000069961,0.4456426331144441,0.9925800061842447,0.32970761701649387,0.6052544128374706,0
ENSDARG00000080987,-0.560350958370218,-0.9925344655444015,0.3297294161004267,0.605275619421126,-0
ENSDARG00000037758,0.25762505413587444,0.9924762381961193,0.32975728940782334,0.6052864006601885,0
ENSDARG00000096703,0.20400004102079095,0.9923711655960233,0.3298075915155547,0.6053382481586054,0
ENSDARG00000077633,0.10131353019088873,0.9922983421806512,0.3298424578348431,0.6053718167713082,0
ENSDARG00000099446,0.11126956320060977,0.9922439015929729,0.3298685244897068,0.6053787069222323,0
ENSDARG00000011989,-1.3048066823201905,-0.9921479227446559,0.32991448347787933,0.6054315524251478,-0
ENSDARG00000077299,-0.11426479921832877,-0.9920073376830325,0.3299818098314833,0.6054763549349729,-0
ENSDARG00000001154,0.0808856279777661,0.9918850991155954,0.3300403576633999,0.6055025578876847,0
ENSDARG00000009753,0.07649815782576574,0.9916855636498615,0.3301359431617712,0.6056007745300156,0
ENSDARG00000094454,-0.20123925302318346,-0.9914193796212956,0.33026348546339224,0.6057272449895476,-0
ENSDARG00000068374,0.09639293854057485,0.9913273308552734,0.33030759854517666,0.6057642836166456,0
ENSDARG00000098873,-0.0923011441816799,-0.9912667551738746,0.3303366307895861,0.6057700559815299,-0
ENSDARG00000043658,-0.15163511449161104,-0.9912430781643211,0.3303479789979039,0.6057753488860503,-0
ENSDARG00000000588,0.12341928727709295,0.9912090147983359,0.3303643057743756,0.6057908655148393,0
ENSDARG00000062460,0.1050787339024204,0.9911691789978023,0.33038340001323685,0.6057945759786015,0
ENSDARG00000077103,0.26931862290074027,0.9911281862357743,0.330403049598622,0.6057981607473453,0
ENSDARG00000010831,-0.06997364422993879,-0.9910277087329882,0.33045121614508155,0.6058324542189103,-0
ENSDARG00000004874,0.21237607405474468,0.9909031802059676,0.33051091884594863,0.6059000420056655,0
ENSDARG00000054606,0.12575118802995267,0.990791289077402,0.33056456908797693,0.6059438763755104,0
ENSDARG00000079731,0.10687661531444093,0.9903390298197905,0.33078148176895916,0.606147697637436,0
ENSDARG00000051754,-0.07853715849095266,-0.9903273561323139,0.3307870819927997,0.6061499002691311,-0
ENSDARG00000061854,-0.055113160838475395,-0.9902600027245574,0.33081939474153055,0.6061828695417131,-0
ENSDARG00000098904,-0.11141138355906,-0.9901658714168334,0.3308645577818149,0.6062152119962734,-0
ENSDARG00000045506,-0.05792576817089046,-0.9901515754858959,0.3308714171615993,0.6062152119962734,-0
ENSDARG00000056007,0.2059367261947046,0.9900813017860945,0.33090513683988687,0.6062508038965343,0
ENSDARG00000069425,0.07776846381065017,0.9900812418713572,0.33090516558998906,0.6062508038965343,0
ENSDARG00000017795,-0.10041734448358897,-0.9896079453884327,0.3311323302880097,0.6064779925877974,-0
ENSDARG00000056652,-0.12486052707690742,-0.9893417986671963,0.3312601175924148,0.6066018007711659,-0
ENSDARG00000089930,0.08771080435275769,0.9891390724883032,0.3313574768447973,0.6067000403777543,0
ENSDARG00000103926,-0.06321500604484775,-0.9891011659872267,0.3313756836112711,0.6067000403777543,-0
ENSDARG00000101694,0.13706371288938168,0.9889589926863757,0.3314439765617254,0.6067809819079278,0
ENSDARG00000016112,0.16077568532001774,0.9888972054531752,0.33147365905739223,0.6068090777561388,0
ENSDARG00000094242,0.10284865963036505,0.9888429205072463,0.33149973896323237,0.6068305764129355,0
ENSDARG00000019902,-1.528633289591709,-0.9886913939595994,0.33157254368805067,0.6068851134315224,-0
ENSDARG00000090656,0.07465143618788517,0.9882686919811692,0.33177569914386273,0.607146689403679,0
ENSDARG00000019195,-0.06559909292223409,-0.9882472094935691,0.3317860261441541,0.6071498384627978,-0
ENSDARG00000093899,0.2613139409246372,0.988168817875006,0.3318237122011882,0.6071663042303553,0
ENSDARG00000012688,-0.04735715220543213,-0.9880189612504654,0.33189576254092934,0.607235458236627,-0
ENSDARG00000032389,-0.27410478484410766,-0.9879783845669013,0.331915273451012,0.6072550905876158,-0
ENSDARG00000032277,0.19262342054793913,0.9877847636415634,0.33200838500088514,0.6073500157772364,0
ENSDARG00000069893,0.051497629023597113,0.9876957394442009,0.33205120237317054,0.607374978097123,0
ENSDARG00000021082,-0.07187901830249732,-0.9870972150819232,0.3323391684636182,0.6076839224369877,-0
ENSDARG00000035694,0.20109238187614853,0.9870553080583249,0.3323593374350641,0.607715551129235,0
ENSDARG00000024209,0.11854459200672807,0.9869981487573128,0.3323868483539675,0.6077426114439802,0
ENSDARG00000058736,-0.12496298287585095,-0.9869827970497845,0.3323942374350226,0.6077426114439802,-0
ENSDARG00000061741,0.09114569393423899,0.98675962966554,0.3325016649748205,0.6078445093582346,0
ENSDARG00000020001,-0.051652941403190766,-0.9866110772961576,0.3325731877266256,0.6079069986286247,-0
ENSDARG00000099315,-0.2470426107832231,-0.986355676680108,0.3326961786878081,0.6080448579821943,-0
ENSDARG00000013329,0.09217324791000214,0.9862711621623959,0.33273688440869276,0.6080795733696284,0
ENSDARG00000074904,0.10230266890779571,0.9860092244038313,0.3328630661473322,0.6081884565146777,0
ENSDARG00000069240,-0.1252561074190326,-0.9858813384982498,0.3329246837267632,0.6082710638270968,-0
ENSDARG00000076075,0.20489820452188645,0.9858073268721621,0.33296034732533963,0.6082822993071092,0
ENSDARG00000053559,-0.05594293934595118,-0.985797003037186,0.33296532222518904,0.6082822993071092,-0
ENSDARG00000077639,-0.12566977282470937,-0.9855477179215124,0.3330854643372353,0.6083652494816902,-0
ENSDARG00000030867,0.18037752860895517,0.9853284518565288,0.3331911632972314,0.6084359101990356,0
ENSDARG00000094175,0.9723935295768604,0.9852583612545622,0.33322495585454215,0.6084519973158143,0
ENSDARG00000061248,0.08148564525758228,0.9851344880504663,0.3332846841582493,0.6085125199477164,0
ENSDARG00000104293,1.7154952067744489,0.9850453392659664,0.33332767380274553,0.6085608001303291,0
ENSDARG00000062195,-0.07656810835136163,-0.9850279251903462,0.333336071721561,0.6085656329334063,-0
ENSDARG00000073858,-0.14944918213324065,-0.9846527670737957,0.33351702632853397,0.6087661700744229,-0
ENSDARG00000098566,0.3594777086324301,0.9844464272876124,0.3336165812528379,0.6088787188151475,0
ENSDARG00000078745,-0.05895596605175246,-0.9843699243054512,0.33365349759534435,0.6089245381921656,-0
ENSDARG00000045639,0.043781000334282894,0.9843561230982228,0.33366015763328694,0.6089314420417472,0
ENSDARG00000008852,0.2555252578448486,0.9843250115993548,0.33367517141757674,0.6089478921499724,0
ENSDARG00000100421,-0.2663961609484178,-0.9842105930643005,0.3337303914630757,0.609002873424319,-0
ENSDARG00000087601,0.040009055743975175,0.9841469219533662,0.3337611227614098,0.6090159246276841,0
ENSDARG00000101660,-0.07139223795511596,-0.9840753568045317,0.33379566647252246,0.609058554439056,-0
ENSDARG00000071891,-0.32624454453220864,-0.9840440419022723,0.3338107825978526,0.609064695949557,-0
ENSDARG00000056019,0.049665526143587435,0.9839702124296172,0.33384642292506217,0.6091024714974946,0
ENSDARG00000076557,0.2491846034495092,0.983923249241874,0.33386909521167274,0.6091232517098505,0
ENSDARG00000059404,0.14299651360691712,0.9837916528274385,0.33393263123137285,0.6091747535747434,0
ENSDARG00000030981,0.08664843866188754,0.9837768950945818,0.33393975692087907,0.6091747535747434,0
ENSDARG00000067517,1.3624481460585858,0.9837731806474596,0.3339415504373975,0.6091747535747434,0
ENSDARG00000089390,-0.24476517134740194,-0.9837013679279198,0.33397622641606173,0.6092118603247408,-0
ENSDARG00000035132,0.07432373478281562,0.9836094935687639,0.33402059307051346,0.6092425078624186,0
ENSDARG00000043666,-0.14630226037539762,-0.9835879860246323,0.33403097976665286,0.6092518863296541,-0
ENSDARG00000023916,-0.07139333528826608,-0.9833488575543153,0.3341464775419457,0.6093775869032904,-0
ENSDARG00000100847,-0.12838296903028623,-0.9833242695634815,0.33415835495217727,0.6093834948257618,-0
ENSDARG00000075282,-0.10388663944398147,-0.9832705294754941,0.3341843154987634,0.6094062944806043,-0
ENSDARG00000044433,0.1906875611878589,0.9832336243619553,0.3342021442687362,0.6094150519364699,0
ENSDARG00000105509,0.41841823689341884,0.9832037801472656,0.33421656240945363,0.6094213798222299,0
ENSDARG00000042725,-0.14937426431751666,-0.9826233566808698,0.33449705700448595,0.6096387094308497,-0
ENSDARG00000025071,0.05697278274122919,0.9824859214013738,0.33456349723660084,0.609707295898249,0
ENSDARG00000020448,-0.1637932209475541,-0.982473435342504,0.3345695338076239,0.6097119040809492,-0
ENSDARG00000071116,-0.10859076570166826,-0.9824628150856115,0.33457466838726013,0.6097119040809492,-0
ENSDARG00000045006,-0.12168775661902931,-0.9821379253197708,0.3347317688861239,0.6098742780738151,-0
ENSDARG00000037528,0.24643196729183214,0.9819228038596305,0.3348358185270671,0.61001972950282,0
ENSDARG00000016867,-0.06914610779905583,-0.9818022144386612,0.3348941546729033,0.6100892471968802,-0
ENSDARG00000053554,-0.15807310586640777,-0.9816564912634663,0.33496465871198955,0.6101550504829917,-0
ENSDARG00000102551,-0.07724283846103797,-0.9816027369587752,0.3349906687626699,0.6101757844605273,-0
ENSDARG00000018871,-0.2464535203787574,-0.9815582523878421,0.3350121945141984,0.6101939869512643,-0
ENSDARG00000077690,-0.0574792923159233,-0.9812355572830197,0.335168372440779,0.6103103761236879,-0
ENSDARG00000056932,-0.06006269276102305,-0.9811589316864021,0.3352054649613819,0.6103411600977892,-0
ENSDARG00000093659,-0.11249752110231759,-0.9811122311822134,0.33522807286835343,0.6103621274264518,-0
ENSDARG00000087981,-0.052574532734530166,-0.9809750455798917,0.3352944909840183,0.6104224337365958,-0
ENSDARG00000045487,-0.05768177782990591,-0.9808300414412852,0.33536470415790853,0.610484044611847,-0
ENSDARG00000002795,-0.09064870313412543,-0.9807977007007624,0.33538036539236693,0.6104968009521288,-0
ENSDARG00000059398,-0.058547871773217075,-0.9804259098234676,0.3355604435096331,0.6106460293559249,-0
ENSDARG00000014287,-0.04679211281074913,-0.9798310255818867,0.3358487143756532,0.6109289829246808,-0
ENSDARG00000036774,0.042901104155491865,0.9789567976758407,0.336272655900801,0.6113376052077372,0
ENSDARG00000078600,-0.18828625293487855,-0.9789079263820742,0.336296365908167,0.6113510099931676,-0
ENSDARG00000102748,0.19922983400603878,0.9786656886822769,0.33641390479035005,0.6114735869585095,0
ENSDARG00000021521,-0.33151590573095835,-0.9785857857400628,0.3364526815182278,0.6115073065621597,-0
ENSDARG00000037870,-0.05870240620256695,-0.9784254305736224,0.33653051070183093,0.6115489791611141,-0
ENSDARG00000063075,0.06707568274232933,0.9783906966321968,0.3365473706058931,0.6115626870990507,0
ENSDARG00000059832,-0.035881659973730606,-0.9783781470218467,0.3365534623455443,0.6115626870990507,-0
ENSDARG00000063914,-0.08762598537901134,-0.978365716657883,0.3365594962753369,0.6115626870990507,-0
ENSDARG00000013371,-0.13753994129062885,-0.978188460650601,0.336645547633427,0.6116529907742478,-0
ENSDARG00000026070,0.11947057541572503,0.9777672896160644,0.3368500708257114,0.6118197501809642,0
ENSDARG00000060678,0.06578137289191588,0.9776569938669952,0.3369036450470846,0.6118884337980317,0
ENSDARG00000070898,-0.0955113067803195,-0.9776358703023662,0.33691390610751937,0.6118884337980317,-0
ENSDARG00000014953,0.09398237637046147,0.9775092811573234,0.33697540296323425,0.6119509191324185,0
ENSDARG00000069111,-0.17876960165565947,-0.9774867921821859,0.3369863288778846,0.6119561290634615,-0
ENSDARG00000033413,0.0972477826590894,0.9773176971759414,0.337068488730206,0.6120221275271162,0
ENSDARG00000088202,0.6868893835045289,0.9772780602170107,0.33708774949661846,0.6120413473552294,0
ENSDARG00000092849,0.19957904515866864,0.9769848108939135,0.33723027120117255,0.6122229345030707,0
ENSDARG00000005551,-0.06489011845929049,-0.97689410508268,0.3372743632920109,0.6122615593115063,-0
ENSDARG00000102792,0.4334294597809953,0.9766562518828532,0.33739000230824423,0.6123537402326219,0
ENSDARG00000045753,-0.08855155181015606,-0.9766496260028594,0.33739322405123806,0.6123538443560905,-0
ENSDARG00000029157,-0.12422086810315136,-0.9765519962864514,0.3374406975785096,0.612390578803998,-0
ENSDARG00000101584,-0.06001841686063081,-0.976475987344566,0.3374776609044632,0.6124253510734917,-0
ENSDARG00000069878,-0.2362701499889277,-0.9760815266937447,0.33766953217798823,0.612644473277471,-0
ENSDARG00000053241,0.15904913459223047,0.9759600786180221,0.33772862115203384,0.6126846010346041,0
ENSDARG00000002071,0.05380887852389726,0.9758336731098547,0.3377901295514951,0.6127509694546539,0
ENSDARG00000090607,0.2547704042130517,0.9757026934086642,0.33785387175247583,0.6127939853888654,0
ENSDARG00000017772,-0.05569283591946572,-0.9755806968926972,0.33791324956284485,0.6128361187075556,-0
ENSDARG00000063922,-0.0969072602927934,-0.9754893116850581,0.33795773295884624,0.6128524860738801,-0
ENSDARG00000103915,-0.06974645044844952,-0.9754133278153164,0.3379947225008795,0.6128941623168729,-0
ENSDARG00000003210,-0.08045627553897905,-0.9750358204435504,0.33817853675919907,0.6131014068345377,-0
ENSDARG00000100374,-0.05120682005207833,-0.9749742365220704,0.33820852936761014,0.6131295215167971,-0
ENSDARG00000076988,0.05028264051252229,0.9747832918900377,0.33830153471243096,0.6132403474997237,0
ENSDARG00000005034,-0.07270943578103939,-0.9744186763889087,0.3384791798735216,0.6134257637748249,-0
ENSDARG00000093008,-0.2237046082366081,-0.9743333207645212,0.3385207753195948,0.613471411801083,-0
ENSDARG00000001437,-0.12238228219425817,-0.9742798975086979,0.338546811268458,0.6134866609962796,-0
ENSDARG00000031020,0.0478217702589836,0.9737979053366109,0.3387817726625185,0.6137324057022808,0
ENSDARG00000088711,0.8472999515815152,0.9736805912114972,0.3388389776380537,0.6137887534191072,0
ENSDARG00000090830,-0.058797532919995454,-0.97355329223468,0.3389010588556125,0.6138281209376762,-0
ENSDARG00000060101,-0.04763662476742603,-0.9734996935264327,0.338927200201925,0.6138387846885354,-0
ENSDARG00000099747,0.10940983821294825,0.9734931237152092,0.33893040454686907,0.6138387846885354,0
ENSDARG00000054537,0.07142053915947422,0.9734693227316862,0.33894201335695084,0.6138387982074609,0
ENSDARG00000099528,-0.07946265862526669,-0.9734428134849131,0.33895494342603594,0.6138550590481867,-0
ENSDARG00000018312,0.09159427956258792,0.9734184075175252,0.33896684790156406,0.6138680159950596,0
ENSDARG00000040727,-0.1143937597037401,-0.9733788249153864,0.3389861556722399,0.6138819708316552,-0
ENSDARG00000090338,-0.07332614969795603,-0.9732126038911048,0.3390672438097385,0.6139657753021706,-0
ENSDARG00000089227,0.2523486967377728,0.9731797053992396,0.339083294345047,0.6139685743355817,0
ENSDARG00000102165,-0.06780206026959945,-0.973056694854867,0.3391433133624415,0.6139984552298555,-0
ENSDARG00000043960,-0.11045772581939906,-0.9730084264104221,0.33916686635547355,0.6140059107349345,-0
ENSDARG00000073810,0.1911482038293557,0.9729887188472626,0.3391764831451405,0.6140059107349345,0
ENSDARG00000034700,0.09632376051122815,0.972985024922033,0.33917828570727826,0.6140059107349345,0
ENSDARG00000045131,0.05832772718991386,0.9728439250882278,0.3392471444828241,0.6140320510031843,0
ENSDARG00000032072,0.08453634738421201,0.9726734531122023,0.33933034992520295,0.6140901810153969,0
ENSDARG00000056566,0.07246913377900821,0.9726113539199319,0.3393606632733869,0.6141292856713241,0
ENSDARG00000022952,0.06530182729814893,0.9725441108834053,0.339393489626976,0.6141729359036527,0
ENSDARG00000075765,-0.13930904833735358,-0.9723823092366977,0.33947248592269264,0.614242189218045,-0
ENSDARG00000057882,-0.06823817390744047,-0.972077701936965,0.33962123790668153,0.6143644475971324,-0
ENSDARG00000076082,0.11141267595262017,0.97206797682693,0.33962598779577935,0.6143665883836802,0
ENSDARG00000104045,0.35142174918691327,0.9716419592231623,0.33983410531489455,0.614544664763539,0
ENSDARG00000036036,0.0686707619015321,0.9716090849633437,0.3398501685901699,0.6145579600056214,0
ENSDARG00000054196,0.18007661540350228,0.9711419715039059,0.34007846873569936,0.6147974531664134,0
ENSDARG00000038900,-0.05629506565117115,-0.9710150028707926,0.34014054217320866,0.6148256431718586,-0
ENSDARG00000092181,0.08457905866474302,0.9709471789773624,0.3401737036013758,0.614864579347945,0
ENSDARG00000026376,-0.0683752570084204,-0.9708128145420453,0.3402394054449842,0.6149413213151003,-0
ENSDARG00000102755,-0.05810257547521225,-0.9707954114296234,0.3402479158888433,0.614946199982736,-0
ENSDARG00000037020,0.04736105011203939,0.9707824173313863,0.34025427033716815,0.6149524332531158,0
ENSDARG00000077474,-0.47765458999954413,-0.9707465383015927,0.34027181652285265,0.6149595786442819,-0
ENSDARG00000093864,-0.11068951351884593,-0.9707229764752883,0.3402833394691007,0.6149629590610477,-0
ENSDARG00000099014,-0.06751115973454347,-0.9706612579972981,0.3403135242346259,0.6149994450793269,-0
ENSDARG00000056105,-0.07223443820910891,-0.9705354215064395,0.3403750729242231,0.6150687039481718,-0
ENSDARG00000070151,-0.06254351783576073,-0.9705320418554616,0.3403767260707685,0.6150687039481718,-0
ENSDARG00000105190,0.17022068451996475,0.9704136436216062,0.34043464365550125,0.615120843159698,0
ENSDARG00000035609,0.0960484047401482,0.9704074817655184,0.34043765807071247,0.6151210383382952,0
ENSDARG00000104835,-0.054951834542076305,-0.9702792569431455,0.3405003904853058,0.615193147155226,-0
ENSDARG00000039913,0.07443876471633537,0.9701443481643509,0.3405664013870222,0.6152591117108963,0
ENSDARG00000068698,0.07327418155973575,0.9700941931696718,0.3405909444471825,0.6152633031668153,0
ENSDARG00000068177,0.10256920119650736,0.9698759282904702,0.3406977650545261,0.6153808676600621,0
ENSDARG00000003081,0.3156627514922729,0.9698287555533168,0.34072085475416525,0.6154067247676325,0
ENSDARG00000045926,0.08703156896014885,0.9696230863808121,0.3408215362747563,0.6154822523038981,0
ENSDARG00000006427,0.119576358236821,0.9695907721300735,0.34083735694478834,0.6154822523038981,0
ENSDARG00000092605,-0.11847303747766036,-0.9695835337571926,0.3408409008335329,0.6154822523038981,-0
ENSDARG00000061672,0.1981416990132615,0.9694797528402139,0.3408917144441157,0.6155473215521882,0
ENSDARG00000025699,0.06364476760342441,0.969413980207525,0.3409239209454076,0.6155755441771621,0
ENSDARG00000079664,-0.1862864405992386,-0.9692545245160915,0.3410020092260292,0.6156744553956507,-0
ENSDARG00000005254,0.05128881622812109,0.9692420566330726,0.3410081154793695,0.6156786313834371,0
ENSDARG00000075748,0.21591241249862536,0.9691343183388544,0.3410608843195475,0.6157214613587041,0
ENSDARG00000099651,0.08060146493928722,0.9690634929943812,0.34109557667669965,0.6157683344862408,0
ENSDARG00000040123,0.06029304844935002,0.9687991749186385,0.34122506859107193,0.6159022857413593,0
ENSDARG00000090481,0.1267903244190265,0.9686261764170762,0.34130984018165633,0.6159870026640158,0
ENSDARG00000010524,-0.07852185015257707,-0.9685826362935795,0.34133117766988175,0.6160198861611104,-0
ENSDARG00000099574,0.32539908140993834,0.9684651168010283,0.3413887743557279,0.616082178752568,0
ENSDARG00000035253,0.05655131514565248,0.9683617240695193,0.3414394529029793,0.6161473296128064,0
ENSDARG00000040822,0.09218392749024318,0.9681998629580544,0.3415188002784245,0.6162055778798848,0
ENSDARG00000058148,0.04210998746175676,0.9681265679487,0.341554734976798,0.6162135395910787,0
ENSDARG00000059600,0.05418681670252479,0.9681153328828963,0.34156024347269365,0.6162182248001873,0
ENSDARG00000014081,0.051420027582796735,0.9680481877183763,0.34159316565883735,0.6162566078736647,0
ENSDARG00000034076,0.04611213922347979,0.9679583395181602,0.34163722280695286,0.6162940632591626,0
ENSDARG00000035963,-0.1352911418296171,-0.9677535170781709,0.3417376720362829,0.616373139040052,-0
ENSDARG00000089795,0.06059232840415518,0.9676998491054375,0.34176399523786816,0.6163956359194608,0
ENSDARG00000017803,0.05254311356349728,0.967679340766633,0.34177405458106047,0.616404298355793,0
ENSDARG00000034518,-0.10487932131477251,-0.9675908964998763,0.3418174387990023,0.6164296927903246,-0
ENSDARG00000042188,0.12757281003778154,0.967538925966171,0.3418429334360814,0.6164549798841715,0
ENSDARG00000022832,0.12779592287338648,0.9675070499550467,0.3418585711507047,0.6164698880306159,0
ENSDARG00000028699,-0.04840261639334287,-0.9674857315585801,0.3418690297867374,0.6164705240752179,-0
ENSDARG00000102934,-0.10404328986397404,-0.9673542917159546,0.3419335179058425,0.6165277776865588,-0
ENSDARG00000052471,-0.16440062924395615,-0.9673438325756897,0.3419386498100756,0.6165277776865588,-0
ENSDARG00000077570,0.24912092273586078,0.9670559621661947,0.3420799173516086,0.6166655606631916,0
ENSDARG00000011837,-0.08454246831442269,-0.9668788232680031,0.3421668648674271,0.616708088055471,-0
ENSDARG00000098424,0.06437678948060199,0.9668144356205711,0.34219847283896954,0.616738796276374,0
ENSDARG00000078326,0.06561295716670568,0.9667766626578828,0.34221701654849956,0.6167459573758527,0
ENSDARG00000076068,0.06312970197005097,0.9667154043873158,0.34224709123689,0.6167844019255984,0
ENSDARG00000092813,1.1837730896365755,0.9666510596403505,0.34227868315027576,0.6168091773645649,0
ENSDARG00000097042,-0.42138744150186414,-0.9666002638892236,0.3423036241837196,0.6168285077627855,-0
ENSDARG00000044684,-1.2390138263881685,-0.9665844158389777,0.342311405927345,0.616832180817056,-0
ENSDARG00000105065,0.1764532635963718,0.9665842416206564,0.3423114914730626,0.616832180817056,0
ENSDARG00000096651,-0.055379072389613704,-0.9664243352810308,0.34239001572523764,0.6169157761274636,-0
ENSDARG00000028816,0.1094112066288293,0.9664185411295088,0.3423928612530305,0.6169157761274636,0
ENSDARG00000068738,-0.44640798941534443,-0.9662458456707176,0.3424776799204332,0.6170195053269906,-0
ENSDARG00000003592,-0.10408473216846881,-0.9661457889775754,0.34252682884707275,0.6170661524473405,-0
ENSDARG00000089838,0.31080376922137276,0.9661358375511988,0.34253171735542187,0.6170661524473405,0
ENSDARG00000010008,0.1141947576883986,0.9660179964192526,0.34258960885583933,0.6171336724545515,0
